codigo;descripcion;capitulo;seccion;uEspecialista;uAyudantes;uAnestesista;cantidadAyudantes;gastos;total;notas
34.07.05;NEUMOENCEFALOVENTRICULOGRAFIA FRACCIONADA, CISTERNOGRAF;34;NEURORRADIOLOGIA;12;;;;120;3089.88;18,07
34.07.06;MIELOGRAFIA ASCENDENTE O DESCENDENTE. CISTERNOMIELOGRAF;34;NEURORRADIOLOGIA;15;;;;80;2243.95;18,07
34.07.07;DISCOGRAFIA. NEUROGRAFIA. EPIDUROGRAFIA (MINIMO 2 PLACA;34;NEURORRADIOLOGIA;12;;;;40;1240.28;18,07
34.08.01;CONTROL RADIOSCOPICO PARA COLOCACION DE MARCAPASO TRANS;34;ANGIOCARDIORRADIOLOGIA;7.5;;;;50;1353.18;18,07
34.08.02;CONTROL RADIOSCOPICO PARA COLOCACION DE MARCAPASO DEFIN;34;ANGIOCARDIORRADIOLOGIA;7.5;;;;50;1353.18;18,07
34.08.03;CONTROL RADIOCOPICO PARA CATETERISMO DERECHO Y/O IZQUIE;34;ANGIOCARDIORRADIOLOGIA;7.5;;;;50;1353.18;18,07
34.08.04;CARDIOGRAFIA O ANGIOCARDIOGRAFIA (MINIMO 6 PLACAS O 15;34;ANGIOCARDIORRADIOLOGIA;24.75;;;;180;4812.28;18,07
34.08.05;CORONARIOGRAFIA, INCLUYE VENTRICULOGRAFIA (MINIMO 45 ME;34;ANGIOCARDIORRADIOLOGIA;36.75;;;;250;6746.16;18,07
34.08.06;INVESTIGACION DE FISTULAS VASCULARES PULMONARES, COMPRE;34;ANGIOCARDIORRADIOLOGIA;24.75;;;;180;4812.28;18,07
34.08.07;PANARTERIOGRAFIA DEL CAYADO AORTICO Y VASOS DEL CUELL0,;34;ANGIOCARDIORRADIOLOGIA;12;;;;140;3552.28;18,07
34.08.08;AORTOGRAFIA POR PUNCION LUMBAR, PRIMERA EXPOSICION. B;34;ANGIOCARDIORRADIOLOGIA;9.75;;;;40;1181.13;18,07
34.08.09;AORTOGRAFIA POR PUNCION LUMBAR, POR CADA EXPOSICION SUB;34;ANGIOCARDIORRADIOLOGIA;5.25;;;;30;831.62;18,07
34.08.10;ARTERIOGRAFIA DE ARTERIAS MEDULARES Y/O INTERCOSTALES -;34;ANGIOCARDIORRADIOLOGIA;36.75;;;;250;6746.16;18,07
34.08.11;ARTERIOGRAFIA SELECTIVA DE LAS RAMAS DE LA AORTA ABDOMI;34;ANGIOCARDIORRADIOLOGIA;24.75;;;;140;3887.48;18,07
34.08.12;ARTERIOGRAFIAS PERIFERICA DE LOS MIEMBROS POR PUNCION.;34;ANGIOCARDIORRADIOLOGIA;9.75;;;;35;1065.53;18,07
34.08.13;ARTERIOGRAFIAS PERIFERICA DE LOS MIEMBROS -POR PUNCION-;34;ANGIOCARDIORRADIOLOGIA;5.25;;;;25;716.02;18,07
34.08.14;CAVOGRAFIA -PRIMERA EXPOSICION-.;34;ANGIOCARDIORRADIOLOGIA;7.5;;;;35;1006.38;18,07
34.08.15;CAVOGRAFIA -POR CADA EXPOSICION SUBSIGUIENTE Y HASTA 4;34;ANGIOCARDIORRADIOLOGIA;5.25;;;;25;716.02;18,07
34.08.16;ESPLENOPORTOGRAFIA POR PUNCION ESPLENICA.;34;ANGIOCARDIORRADIOLOGIA;7.5;;;;35;1006.38;18,07
34.08.17;ESPLENOPORTOGRAFIA POR CADA EXPOSICION SUBSIGUIENTE Y H;34;ANGIOCARDIORRADIOLOGIA;5.25;;;;30;831.62;18,07
34.08.18;FLEBOGRAFIA SELECTIVA DE AFLUENTES ABDOMINALES O TORACI;34;ANGIOCARDIORRADIOLOGIA;7.5;;;;35;1006.38;18,07
34.08.19;FLEBOGRAFIA SELECTIVA DE AFLUENTES ABDOMINALES O TORACI;34;ANGIOCARDIORRADIOLOGIA;5.25;;;;25;716.02;18,07
34.08.20;FLEBOGRAFIA DE MIEMBRO SUPERIOR O INFERIOR. PRIMERA EXP;34;ANGIOCARDIORRADIOLOGIA;7.5;;;;35;1006.38;18,07
34.08.21;FLEBOGRAFIA DE MIEMBRO SUPERIOR O INFERIOR. POR CADA EX;34;ANGIOCARDIORRADIOLOGIA;5.25;;;;25;716.02;18,07
34.08.22;LINFOGRAFIA POR EXPOSICION. B;34;ANGIOCARDIORRADIOLOGIA;5.25;;;;25;716.02;18,07
34.09.01;TOMOGRAFIA LINEAL, CUALQUIERA SEA LA ZONA O SISTEMA (MI;34;PROCEDIMIENTOS RADIOLOGICOS ESPECIALES -TOMOGRAFIA, CIN;15;;;;150;3862.35;18,07
34.09.02;TOMOGRAFIA HIPOCICLOIDAL, POLITOMOGRAFIA, POR ESTUDIO.;34;PROCEDIMIENTOS RADIOLOGICOS ESPECIALES -TOMOGRAFIA, CIN;15;;;;150;3862.35;18,07
34.09.03;FISTULOGRAFIA, ESTUDIO COMPLETO (MINIMO 2 PLACAS) POR E;34;PROCEDIMIENTOS RADIOLOGICOS ESPECIALES -TOMOGRAFIA, CIN;5.25;;;;50;1294.02;18,07
34.09.04;DACRIOCISTOGRAFIA (MINIMO 3 PLACAS) POR ESTUDIO, SIN HO;34;PROCEDIMIENTOS RADIOLOGICOS ESPECIALES -TOMOGRAFIA, CIN;7.5;;;;60;1584.38;18,07
34.09.05;RADIOGRAFIA EN QUIROFANO O HABITACION: CUALQUIERA FUERA;34;PROCEDIMIENTOS RADIOLOGICOS ESPECIALES -TOMOGRAFIA, CIN;9.75;;;;50;1412.33;18,07
34.09.06;RADIOGRAFIA EN QUIROFANO O HABITACION, EXPOSICIONES SUB;34;PROCEDIMIENTOS RADIOLOGICOS ESPECIALES -TOMOGRAFIA, CIN;5.25;;;;30;831.62;18,07
34.09.07;RADIOSCOPIA EN QUIROFANO CON AMPLIFICADORES DE IMAGENES;34;PROCEDIMIENTOS RADIOLOGICOS ESPECIALES -TOMOGRAFIA, CIN;7.5;;;;60;1584.38;18,07
34.09.08;RADIOGRAFIA A DOMICILIO, EN RADIO URBANO, CUALQUIERA FU;34;PROCEDIMIENTOS RADIOLOGICOS ESPECIALES -TOMOGRAFIA, CIN;7.5;;;;80;2046.78;18,07
34.09.09;RADIOGRAFIA A DOMICILIO, EN RADIO URBANO, EXPOSICION SU;34;PROCEDIMIENTOS RADIOLOGICOS ESPECIALES -TOMOGRAFIA, CIN;5.25;;;;30;831.62;18,07
34.10.02;T.A.C. CEREBRAL REFORZADA. l;34;TOMOGRAFIA AXIAL COMPUTADA;60.75;;;;750;18937.1;12,15
34.10.03;T.A.C. CEREBRAL DE CONTROL. l;34;TOMOGRAFIA AXIAL COMPUTADA;24.75;;;;300;7586.68;12,15
34.10.04;T.A.C. OFTALMOLOGICA. l;34;TOMOGRAFIA AXIAL COMPUTADA;24.75;;;;300;7586.68;12,15
34.10.05;T.A.C. TIROIDEA. l;34;TOMOGRAFIA AXIAL COMPUTADA;24.75;;;;300;7586.68;12,15
34.10.06;T.A.C. MAMARIA. l;34;TOMOGRAFIA AXIAL COMPUTADA;36.75;;;;500;12526.2;12,15
34.10.07;T.A.C. GINECOLOGICA. l;34;TOMOGRAFIA AXIAL COMPUTADA;48.75;;;;600;15153.6;12,15,20
34.10.09;T.A.C. HEPATOBILIAR, ESPLENICA, PANCREATICA, SUPRARRENA;34;TOMOGRAFIA AXIAL COMPUTADA;60.75;;;;750;18937.1;12,15
34.10.10;T.A.C. TORACICA.;34;TOMOGRAFIA AXIAL COMPUTADA;350;;;;;2870;30,15,30
34.10.11;T.A.C. VEJIGA Y PROSTATA.;34;TOMOGRAFIA AXIAL COMPUTADA;48.75;;;;600;15153.6;12,15
34.10.12;T.A.C. DE OTROS ORGANOS O REGIONES.;34;TOMOGRAFIA AXIAL COMPUTADA;300;;;;;2460;30
34.10.13;T.A.C. DE COLUMNA.;34;TOMOGRAFIA AXIAL COMPUTADA;52.5;;;;700;17564.2;12,15
34.10.60;TAC con presupuesto autorizado;34;TOMOGRAFIA AXIAL COMPUTADA;480;;;;;3936;30
34.11.01;Marcacikon mamaria prequirurgica;34;TOMOGRAFIA AXIAL COMPUTADA;;1;;1;;51.72;01
34.12.01;Densitimetria osea;34;TOMOGRAFIA AXIAL COMPUTADA;90;;;;;887.4;11
34.12.02;Densitometria osea - Cuerpo entero-;34;TOMOGRAFIA AXIAL COMPUTADA;;1;;1;;51.72;01
34.20.01;Resonancia magnetica nuclear cerebral;34;TOMOGRAFIA AXIAL COMPUTADA;4000;;;;;7680;34
34.20.02;Resonancia magnetica nuclear cerebral con gadolinio;34;TOMOGRAFIA AXIAL COMPUTADA;;;;;;;
34.20.05;Resonancia magnetica nuclear tiroidea;34;TOMOGRAFIA AXIAL COMPUTADA;4000;;;;;7680;34
34.20.08;Resonancia magnetica nuclear completa de abdomen;34;TOMOGRAFIA AXIAL COMPUTADA;4000;;;;;7680;34
34.20.09;Resonancia magnetica nuclear hepatobiliar pancreatica.;34;TOMOGRAFIA AXIAL COMPUTADA;4000;;;1;;7680;34
34.20.10;Resonancia magnetica nuclear toracica;34;TOMOGRAFIA AXIAL COMPUTADA;4000;;;;;7680;34
34.20.11;Resonancia magnetica nuclear vejiga y prostata;34;TOMOGRAFIA AXIAL COMPUTADA;4000;;;1;;7680;34
34.20.12;Resonancia magnetica nuclear de otras regiones escefa-;34;TOMOGRAFIA AXIAL COMPUTADA;4000;;;;;7680;34
34.20.13;Resonancia magnetica nuclear de columna;34;TOMOGRAFIA AXIAL COMPUTADA;4000;;;1;;7680;34
34.20.14;Resonancia magnetica nuclear de articulaciones;34;TOMOGRAFIA AXIAL COMPUTADA;4000;;;;;7680;34
34.60.01;CISTOURETROGRAFIA MICCIONAL C/FITV;34;TOMOGRAFIA AXIAL COMPUTADA;250;;;;;2465;11
35.01.01;ROENTGENOTERAPIA SUPERFICIAL O PROFUNDA. CADA APLICACIO;35;RADIOTERAPIA;3;;;;20;560.11;04,07
35.01.02;TELECOBALTOTERAPIA, TELECESIOTERAPIA, RADIOTERAPIA DINA;35;RADIOTERAPIA;3;;;;30;791.31;04,07
35.02.01;HASTA 1000 MG/HORA.;35;RADIUMTERAPIA;45;;;;;1465.65;04
35.02.02;CADA 1000 MG/HORA EXCEDENTES.;35;RADIUMTERAPIA;7.5;;;;;244.28;04
35.02.03;ALQUILER DEL RADIUM -POR TRATAMIENTO-.;35;RADIUMTERAPIA;;;;;250;5780;04,07
35.03.01;Tratamiento con aceleracion lineal;35;RADIUMTERAPIA;;1;;1;;51.72;01
35.03.10;Branquiterapia, terapia de contacto;35;RADIUMTERAPIA;;1;;1;;51.72;01
35.03.11;Branquiterapia terapia intracavitaria;35;RADIUMTERAPIA;;1;;1;;51.72;01
35.03.12;Branquiterapia, terapia intersticial.;35;RADIUMTERAPIA;;1;;1;;51.72;01
35.03.13;Branquiterapia, terapia intraluminal;35;RADIUMTERAPIA;;1;;1;;51.72;01
35.03.14;Betaterapia precavitaria encefalica;35;RADIUMTERAPIA;;1;;1;;51.72;01
35.03.15;Betaterapia intracavitaria encefalica;35;RADIUMTERAPIA;;0.1;;1;;5.17;01
36.01.01;URETROCISTOSCOPIA CON INSTRUMENTAL RIGIDO.;36;RADIUMTERAPIA;15;;;;40;956.15;04,03,02
36.01.02;URETROCISTOFIBROSCOPIA.;36;RADIUMTERAPIA;22.5;;;;342;4730.81;04,03
36.01.03;SONDAJE VESICAL -EVACUADOR, PARA INSTILACION TERAPEUTIC;36;RADIUMTERAPIA;;;;;;;
36.01.04;Peneoscopía;36;RADIUMTERAPIA;;1;;1;;51.72;01
36.01.04;SONDAJE VESICAL -PARA CISTOGRAFIA DE REPLESION, URETROC;36;RADIUMTERAPIA;;;;;;;
36.01.05;CISTOTONOMANOMETRIA.;36;RADIUMTERAPIA;15;;;;35;897.7;04,03
36.01.06;DILATACION URETRAL.;36;RADIUMTERAPIA;;;;;;;
36.01.07;URETROSCOPIA.;36;RADIUMTERAPIA;7.5;;;;30;594.98;04,03
36.01.08;uretrocistoureterofibroscopía con videoscopía;36;RADIUMTERAPIA;565;;;;;4633;30
36.01.10;Video uretrocistofibroscopía;36;RADIUMTERAPIA;;1;;1;;51.72;01
36.01.11;estudio urodinamico completo;36;RADIUMTERAPIA;591;;;;;4846.2;30
36.01.12;Penescopía;36;RADIUMTERAPIA;243.51;;;;;1996.78;30
36.01.61;uroflujometria / flujometria: incluye mat.descartable;36;RADIUMTERAPIA;200;;;;;1640;30
36.02.02;Uroflujometría;36;RADIUMTERAPIA;;1;;1;;51.72;01
36.02.08;Estudio Urodinámico Completo;36;RADIUMTERAPIA;;1;;1;;51.72;01
36.02.09;Estudio Urodinamico + EMG;36;RADIUMTERAPIA;;1;;1;;51.72;01
37.01.01;INSUFICIENCIA RESPIRATORIA AGUDA GRAVE SINDROME LARINGE;37;SINDROMES CLINICOS AGUDOS;20;;;;;651.4;04
37.01.02;INSUFICIENCIA CIRCULATORIA AGUDA GRAVE -EDEMA AGUDA DE;37;SINDROMES CLINICOS AGUDOS;20;;;;;651.4;04
37.01.03;INSUFICIENCIA SUPRARRENAL AGUDA.;37;SINDROMES CLINICOS AGUDOS;20;;;;;651.4;04
37.01.04;SINDROME PSIQUIATRICO AGUDO GRAVE -DELIRIUM TREMENS, ES;37;SINDROMES CLINICOS AGUDOS;20;;;;;651.4;04
37.01.05;ENVENENAMIENTOS AGUDOS GRAVES.;37;SINDROMES CLINICOS AGUDOS;20;;;;;651.4;04
37.01.06;PANCREATITIS AGUDA. HEMORRAGIA DIGESTIVA.;37;SINDROMES CLINICOS AGUDOS;20;;;;;651.4;04
38.01.01;PUVA-UVB 80 x sesion -A partir de 02/02/08;38;SINDROMES CLINICOS AGUDOS;80;;;;;788.8;11
38.02.01;Camara hiperbarica;38;SINDROMES CLINICOS AGUDOS;;1;;1;;51.72;01
40.01.01;ARANCEL GLOBAL POR CADA 24 HORAS DE ATENCION.;40;SINDROMES CLINICOS AGUDOS;39.75;;;;196;1294.66;04,08
40.01.02;CONTROL DE PRESION, POR CATETERISMO CARDIACO, EN ARTERI;40;SINDROMES CLINICOS AGUDOS;8;;;;88;1289.28;04,03
40.01.03;POR DETERMINACION SUBSIGUIENTE Y HASTA UN MAXIMO DE SEI;40;SINDROMES CLINICOS AGUDOS;5;;;;22;420.03;04,03
40.01.04;DETERMINACION DE CONSUMO DE OXIGENO POR METODOS DIRECTO;40;SINDROMES CLINICOS AGUDOS;8;;;;44;774.92;04,03
41.01.01;ARANCEL GLOBAL POR CADA 24 HORAS DE ATENCION.;41;SINDROMES CLINICOS AGUDOS;8.5;;;;90;276.85;04,08
42.01.29;Consulta Médica Neurologica;42;CONSULTA;;1;;1;;51.72;01
42.01.32;consulta pediatrica vigencia 11/15;42;CONSULTA;248.46;;;;;780.16;32
42.02.01;VISITA MEDICA;42;VISITA;12;;;;;773.04;10
42.02.02;ARANCEL POR CADA 10 KM. RECORRIDOS FUERA DEL RADIO URBA;42;VISITA;3;;;;;193.26;10
42.02.03;VISITA MEDICA EN HORARIO NOCTURNO Y/O DIAS FERIADOS.;42;VISITA;13;;;;;837.46;10
42.03.01;ATENCION MEDICA EN INTERNACION CLINICA, POR DIA DE INTE;42;HONORARIOS MEDICOS EN INTERNACION;10;;;;;644.2;10
42.03.03;INTERCONSULTA ESPECIALIZADA EN INTERNACION.;42;HONORARIOS MEDICOS EN INTERNACION;12;;;;;773.04;10
43.01.01;UNA CAMA EN HABITACION DE DOS CON BAÑO PRIVADO.;43;GASTO INTERNACION;;;;;57;;08
43.01.02;UNA CAMA EN HABITACION DE DOS CON BAÑO INTERMEDIO.;43;GASTO INTERNACION;;;;;43;;08
43.01.03;UNA CAMA EN HABITACION DE TRES CON BAÑO INCLUIDO.;43;GASTO INTERNACION;;;;;38;;08
43.01.04;UNA CAMA EN HABITACION DE MAS DE TRES CON BAÑO INCLUIDO;43;GASTO INTERNACION;;;;;34;;08
43.01.05;ATENCION DEL RECIEN NACIDO EN LA HABITACION DE LA MADRE;43;GASTO INTERNACION;;;;;23;;08
43.01.06;UNA CAMA PARA ACOMPOÑANTE EN HABITACION DE DOS CAMAS CO;43;GASTO INTERNACION;;;;;68;;08
43.01.07;UNA CAMA PARA ACOMPAÑANTE EN HABITACION DE DOS CAMAS CO;43;GASTO INTERNACION;;;;;47;;08
43.01.08;UNA CAMA PARA ACOMPAÑANTE EN HABITACION DE TRES CAMAS C;43;GASTO INTERNACION;;;;;41;;08
43.01.09;observacion en guardia o piso hasta 8 hs.;43;GASTO INTERNACION;;1;;1;;51.72;01
43.02.01;CURACIONES;43;GASTOS CURACIONES;;;;;8.5;99.37;03
43.02.02;CURACIONES QUEMADOS;43;GASTOS CURACIONES;;;;;25;292.25;03
43.03.01;EN CONSULTORIO EXTERNO, CADA APLICACION.;43;INYECCIONES;;;;;2;23.38;03
43.04.01;NEBULIZACION CON NEBULIZADOR -INCLUIDO OXIGENO-;43;NEBULIZACIONES-UNICAMENTE EN AMBULATORIO-;;;;;5;58.45;03
43.04.02;NEBULIZACION CON RESPIRADOR O NEBULIZADOR ULTRASONICO -;43;NEBULIZACIONES-UNICAMENTE EN AMBULATORIO-;;;;;7;57.4;30
43.05.01;INCUBADORA TIPO ISOLETTE O SIMILAR, POR DIA.;43;INCUBADORAS;;;;;26;;08
43.06.01;POR DIA.;43;LUMINOTERAPIA;;;;;19;222.11;03
43.09.01;POR DIA;43;RECARGO EN INTERNACIONES ESPECIALES;;;;;20;;08
43.10.01;USO DE MATERIAL DESCARTABLE -JERINGAS, AGUJAS, GUANTES;43;PREVENCION DE ENFERMEDADES TRANSMISIBLES -HEPATITIS B,;;;;;5;58.45;03
43.10.02;USO DE MATERIAL DESCARTABLE -JERINGAS, AGUJAS, GUANTES;43;PREVENCION DE ENFERMEDADES TRANSMISIBLES -HEPATITIS B,;;;;;12;140.28;03
43.11.01;INTERVENCION QUIRURGICA CON ANESTESIA GENERAL. POR;43;CONSUMO ADICIONAL DE OXIGENO;;;;;8;;08
43.11.02;INTERVENCION QUIRURGICA CON CIRCULACION EXTRACORPOREA.;43;CONSUMO ADICIONAL DE OXIGENO;;;;;42;;08
43.11.03;ASISTENCIA RESPIRATORIA EN TERAPIA INTENSIVA. POR;43;CONSUMO ADICIONAL DE OXIGENO;;;;;64;;08
43.11.04;ASISTENCIA RESPIRATORIA EN CUIDADOS ESPECIALES. POR;43;CONSUMO ADICIONAL DE OXIGENO;;;;;32;;08
43.11.05;ASISTENCIA RESPIRATORIA EN TERAPIA INTENSIVA NEONATOLOG;43;CONSUMO ADICIONAL DE OXIGENO;;;;;128;;08
43.11.06;Monitorieo de presion endocraneana;43;CONSUMO ADICIONAL DE OXIGENO;;1;;1;;51.72;01
43.11.07;Oximetria por metodos no invasivos;43;CONSUMO ADICIONAL DE OXIGENO;;1;;1;;51.72;01
44.01.01;POR HORA SU UTILIZACION.;44;CONSUMO ADICIONAL DE OXIGENO;6;;;;88;1224.14;04,03
46.00.01;Consulta oftal. vestida, incluye refractometría C / Aut;46;CONSUMO ADICIONAL DE OXIGENO;288.5;;;;;1503.09;38,33
46.00.02;Consulta de seguimiento de patologías dentro del mes;46;CONSUMO ADICIONAL DE OXIGENO;144.23;;;;;751.44;38
46.00.03;Consulta oft. de urgencia fuera de horario de cons.;46;CONSUMO ADICIONAL DE OXIGENO;542.19;;;;;2824.81;38
46.00.04;Consulta oft. a domicilio, más de 3 se adj H.C.;46;CONSUMO ADICIONAL DE OXIGENO;542.19;;;;;2824.81;38
46.01.01;Exámen oftalmilogico bajo anestesia gral;46;CONSUMO ADICIONAL DE OXIGENO;1279.02;;;;;6663.69;38
46.01.02;Inyección subconjuntival- subtenoniana (hasta 3 meses);46;CONSUMO ADICIONAL DE OXIGENO;1150.43;;;;;5993.74;38
46.01.03;Exploración de vias lagrimales;46;CONSUMO ADICIONAL DE OXIGENO;255.46;;;;;1330.95;38
46.01.04;Campimetría computarizada (cada 6 meses);46;CONSUMO ADICIONAL DE OXIGENO;768.11;;;;;4001.85;38
46.01.05;RFG bilateral (sin descartable);46;CONSUMO ADICIONAL DE OXIGENO;1534.48;;;;;7994.64;38
46.01.08;RG bilateral;46;CONSUMO ADICIONAL DE OXIGENO;768.11;;;;;4001.85;38
46.01.09;Ecografía A o B;46;CONSUMO ADICIONAL DE OXIGENO;639.51;;;;;3331.85;38
46.01.10;Ecobiometría unilateral;46;CONSUMO ADICIONAL DE OXIGENO;225.46;;;;;1174.65;38
46.01.12;Paquimetría bilateral;46;CONSUMO ADICIONAL DE OXIGENO;415.33;;;;;2163.87;38
46.01.13;Topografía corneal computada bilateral;46;CONSUMO ADICIONAL DE OXIGENO;768.11;;;;;4001.85;38
46.01.14;Visión Cromática;46;CONSUMO ADICIONAL DE OXIGENO;205.06;;;;;1068.36;38
46.01.15;Test de ojo seco;46;CONSUMO ADICIONAL DE OXIGENO;159.87;;;;;832.92;38
46.01.16;Test de sensibilidad de contraste;46;CONSUMO ADICIONAL DE OXIGENO;255.46;;;;;1330.95;38
46.01.17;Ejercicios ortópicos ( 10 sesiones);46;CONSUMO ADICIONAL DE OXIGENO;639.51;;;;;3331.85;38
46.01.18;Exámen sensorio motor en estrabismo;46;CONSUMO ADICIONAL DE OXIGENO;159.87;;;;;832.92;38
46.01.19;Tomografia optica de coherencia ( por ojo);46;CONSUMO ADICIONAL DE OXIGENO;1918.52;;;;;9995.49;38
46.01.20;Recuento endotelial de cornea;46;CONSUMO ADICIONAL DE OXIGENO;959.26;;;;;4997.74;38
46.01.22;Examen de prematuros hasta 60 días de vida por consulta;46;CONSUMO ADICIONAL DE OXIGENO;1150.43;;;;;5993.74;38
46.01.23;Test de mirada preferencial;46;CONSUMO ADICIONAL DE OXIGENO;319.75;;;;;1665.9;38
46.01.24;Test de Lottmar o Retinometría de Heine (unilateral);46;CONSUMO ADICIONAL DE OXIGENO;255.46;;;;;1330.95;38
46.01.25;Inyeccion intravitrea en quirófano;46;CONSUMO ADICIONAL DE OXIGENO;3197.54;;;;;16659.2;38
46.01.26;RG Digital;46;CONSUMO ADICIONAL DE OXIGENO;1279.02;;;;;6663.69;38
46.01.27;RFG Digital;46;CONSUMO ADICIONAL DE OXIGENO;2558.03;;;;;13327.3;38
46.01.28;Curva diaria de presión ocular;46;CONSUMO ADICIONAL DE OXIGENO;510.92;;;;;2661.89;38
46.01.29;Curva diaria de presión ocular según Sampaolesi;46;CONSUMO ADICIONAL DE OXIGENO;1663.08;;;;;8664.65;38
46.02.01;Lesiones maculares(edema macular diabético);46;CONSUMO ADICIONAL DE OXIGENO;4476.56;;;;;23322.9;38
46.02.02;Lesion vascular con isquemia en 1 cuadrante T/completo;46;CONSUMO ADICIONAL DE OXIGENO;4475.88;;;;;23319.3;38
46.02.03;Desgarros y agujeros de retina.;46;CONSUMO ADICIONAL DE OXIGENO;4476.56;;;;;23322.9;38
46.02.04;YAG Laser (capsulotomia posterior2 s/incluidas-Trat.com;46;CONSUMO ADICIONAL DE OXIGENO;4476.56;;;;;23322.9;38
46.02.05;Trabeculoplastía,iridotomía,iridoplastia-laser de argon;46;CONSUMO ADICIONAL DE OXIGENO;4476.56;;;;;23322.9;38
46.02.06;Laser mediante oftalmoscopia binocular indirecta;46;CONSUMO ADICIONAL DE OXIGENO;4476.56;;;;;23322.9;38
46.02.07;Retinopatia del prematuro;46;CONSUMO ADICIONAL DE OXIGENO;22381.1;;;;;116605;38
46.02.08;Lesion vascular con isquemia en 2 o + cuadrantes p/ses;46;CONSUMO ADICIONAL DE OXIGENO;6395.08;;;;;33318.4;38
46.02.09;Obstruccion vascular (con isquemia más de 3 cuadrante;46;CONSUMO ADICIONAL DE OXIGENO;6395.08;;;;;33318.4;38,38
46.02.10;Retinoplastía diabética severa(panfotocoagulación)2y1/2;46;CONSUMO ADICIONAL DE OXIGENO;9592.63;;;;;49977.6;38
46.02.11;Trombosis de vena central tipo isquemia 2 y 1/2;46;CONSUMO ADICIONAL DE OXIGENO;9592.63;;;;;49977.6;38
46.02.12;Cirugía Refractiva con Eximer Laser (por ojo);46;CONSUMO ADICIONAL DE OXIGENO;10871.6;;;;;56641.3;38
46.03.01;Escisión de lesión palpebral chalazion,biopsia;46;CONSUMO ADICIONAL DE OXIGENO;1918.52;;;;;9995.49;38
46.03.02;Entropion, Ectropion, Blefaroplastia;46;CONSUMO ADICIONAL DE OXIGENO;6395.08;;;;;33318.4;38
46.03.03;Ptosis palpebral(Fasanella o suspensoria)s/ descartable;46;CONSUMO ADICIONAL DE OXIGENO;7674.11;;;;;39982.1;38
46.03.04;Ptosis palpebral co reseccion del elevador;46;CONSUMO ADICIONAL DE OXIGENO;6395.08;;;;;33318.4;38
46.03.05;Reconstrucción de párpados simple;46;CONSUMO ADICIONAL DE OXIGENO;5755.57;;;;;29986.5;38
46.03.06;Botox sin medicación;46;CONSUMO ADICIONAL DE OXIGENO;3197.54;;;;;16659.2;38
46.04.01;Escisión lesión conjuntival (epitelioma,quiste,nevus);46;CONSUMO ADICIONAL DE OXIGENO;3837.05;;;;;19991;38
46.04.02;Conjuntivoplastia (flapping ,recubrimiento);46;CONSUMO ADICIONAL DE OXIGENO;3837.05;;;;;19991;38
46.04.03;Peritomía , peritoctomía;46;CONSUMO ADICIONAL DE OXIGENO;2558.03;;;;;13327.3;38
46.04.04;Sutura conjuntiva - Biopsia de conjuntiva;46;CONSUMO ADICIONAL DE OXIGENO;3837.05;;;;;19991;38
46.05.01;Estrabismo(cualquier técnica o cantidad de mús.a tratar;46;CONSUMO ADICIONAL DE OXIGENO;13429.7;;;;;69968.6;38
46.06.01;Iridectomía, iridotomía, coreoplastia;46;CONSUMO ADICIONAL DE OXIGENO;5755.57;;;;;29986.5;38
46.06.02;Iridociclectomía o iridociclotomía por tumores;46;CONSUMO ADICIONAL DE OXIGENO;12790.2;;;;;66636.8;38
46.06.03;Trabeculectomía - Trabeculotomía - Viscocanalostomía;46;CONSUMO ADICIONAL DE OXIGENO;8953.13;;;;;46645.8;38
46.07.01;Extracción intracapsular;46;CONSUMO ADICIONAL DE OXIGENO;6395.08;;;;;33318.4;38
46.07.02;Catarata + implante LIO (manual);46;CONSUMO ADICIONAL DE OXIGENO;8953.13;;;;;46645.8;38
46.07.03;Facoemulsificación + implante LIO;46;CONSUMO ADICIONAL DE OXIGENO;15348.2;;;;;79964.2;38
46.07.04;Catarata congénita (incluye vitrectomía) con LIO;46;CONSUMO ADICIONAL DE OXIGENO;15987.7;;;;;83296.1;38
46.07.05;Idem anterior sin LIO;46;CONSUMO ADICIONAL DE OXIGENO;13429.7;;;;;69968.6;38
46.07.06;Implante secundario en cámara ante.(incluye vitrectomía;46;CONSUMO ADICIONAL DE OXIGENO;15987.7;;;;;83296.1;38
46.07.07;Implante secundario en cámara post.en afaquia extracaps;46;CONSUMO ADICIONAL DE OXIGENO;16627.2;;;;;86627.8;38
46.07.08;Idem anterior con sutura LIO a esclera vitrectomía;46;CONSUMO ADICIONAL DE OXIGENO;14708.7;;;;;76632.3;38
46.07.09;Catarata y glaucoma combina.(extracapsular+trabeculecto;46;CONSUMO ADICIONAL DE OXIGENO;10871.6;;;;;56641.3;38
46.07.10;Idem anterior con FACO;46;CONSUMO ADICIONAL DE OXIGENO;19183.5;;;;;99946.1;38
46.07.11;Extracción de LIO de cámara anterior o posterior;46;CONSUMO ADICIONAL DE OXIGENO;6395.08;;;;;33318.4;38
46.07.12;Implante faquico de cámara ante.o posterior,sin lente;46;CONSUMO ADICIONAL DE OXIGENO;15987.7;;;;;83296.1;38
46.08.01;Retinopexia neumática(más crio,diatermia o fotocoagulac;46;CONSUMO ADICIONAL DE OXIGENO;14708.7;;;;;76632.3;38
46.08.02;Retinopexia con esclerectomía e implante;46;CONSUMO ADICIONAL DE OXIGENO;19183.5;;;;;99946.1;38
